상호명,업종,분류,행정동명,지번주소,경도,위도
본죽,한식,백반/한정식,가음동,경상남도 창원시 성산구 가음동 16,128.6976434,35.20908426
한스델리쿡,서양식,패밀리레스토랑,합성동,경상남도 창원시 마산회원구 합성동 269-1,128.5836917,35.23799174
해남오빠!,기타 간이,치킨,산호동,경상남도 창원시 마산합포구 산호동 15-35,128.5849609,35.21735215
중초왕족발보쌈,한식,백반/한정식,경화동,경상남도 창원시 진해구 경화동 1149-15,128.6810891,35.15610295
수영이네대패상회,한식,돼지고기 구이/찜,대산면,경상남도 창원시 의창구 대산면 제동리 824-4,128.7072667,35.3307361
국제통닭월영점,기타 간이,치킨,해운동,경상남도 창원시 마산합포구 해운동 17-2,128.5587802,35.17811964
청우분식,기타 간이,김밥/만두/분식,두척동,경상남도 창원시 마산회원구 두척동 871,128.5367255,35.24019223
우리동네찜,한식,백반/한정식,자산동,경상남도 창원시 마산합포구 자산동 15-4,128.5646344,35.20702822
오공복이라포레점,일식,일식 회/초밥,가음정동,경상남도 창원시 성산구 가음정동 391-9,128.6849009,35.2088325
바보온달집,한식,돼지고기 구이/찜,팔용동,경상남도 창원시 의창구 팔용동 164-5,128.6092389,35.25739048
맹호네푸드,중식,중국집,이동,경상남도 창원시 진해구 이동 677-4,128.699434,35.15401531
취홍,중식,중국집,팔용동,경상남도 창원시 의창구 팔용동 5-8,128.6357843,35.22711067
미미찜동태탕,한식,국/탕/찌개류,북면,경상남도 창원시 의창구 북면 화천리 415-1,128.6004541,35.30748063
농띠,한식,돼지고기 구이/찜,봉곡동,경상남도 창원시 의창구 봉곡동 32-5,128.6514336,35.2443346
티제이키친&갤러리,서양식,경양식,신월동,경상남도 창원시 성산구 신월동 87-14,128.6931982,35.22364058
불촌두마리치킨,기타 간이,치킨,내서읍,경상남도 창원시 마산회원구 내서읍 호계리 348,128.5201807,35.25774297
조은횟집,한식,횟집,내서읍,경상남도 창원시 마산회원구 내서읍 삼계리 274-1,128.5031532,35.22502129
참치정육점닌자팔룡점,일식,일식 회/초밥,팔용동,경상남도 창원시 의창구 팔용동 105-11,128.6114872,35.25385462
일방통행식당,한식,백반/한정식,중앙동,경상남도 창원시 성산구 중앙동 97-1,128.6779638,35.222546
산촌식당,한식,백반/한정식,북면,경상남도 창원시 의창구 북면 신촌리 1252,128.6036883,35.34315106
놀이터,한식,백반/한정식,팔용동,경상남도 창원시 의창구 팔용동 155-1,128.6078139,35.25640609
거실,서양식,경양식,양덕동,경상남도 창원시 마산회원구 양덕동 96-3,128.5838455,35.23645859
크레파스,한식,백반/한정식,남성동,경상남도 창원시 마산합포구 남성동 124-1,128.5762621,35.20501736
진우식육식당,한식,백반/한정식,진북면,경상남도 창원시 마산합포구 진북면 추곡리 744-4,128.4738786,35.1590827
헝그리브라더스필라프앤파스타,서양식,파스타/스테이크,합성동,경상남도 창원시 마산회원구 합성동 163-33,128.5859546,35.23945012
의령횟집,한식,횟집,신월동,경상남도 창원시 성산구 신월동 68-1,128.6919613,35.22804655
불촌두마리치킨,기타 간이,치킨,상남동,경상남도 창원시 성산구 상남동 64-2,128.6782189,35.21755975
고성아지매찜장어구이,한식,해산물 구이/찜,진동면,경상남도 창원시 마산합포구 진동면 진동리 446-7,128.4850557,35.11704054
한통정육식당,한식,소고기 구이/찜,도계동,경상남도 창원시 의창구 도계동 330-1,128.6344241,35.25982107
모전자전,한식,백반/한정식,오동동,경상남도 창원시 마산합포구 오동동 307-1,128.5826813,35.20577087
청경,한식,백반/한정식,명서동,경상남도 창원시 의창구 명서동 205-9,128.6482401,35.24069202
금돼지식육식당,한식,돼지고기 구이/찜,서상동,경상남도 창원시 의창구 서상동 676-5,128.6240551,35.25767555
향어촌웰빙푸드,한식,횟집,소답동,경상남도 창원시 의창구 소답동 141-22,128.6282471,35.26258457
화양,한식,돼지고기 구이/찜,동성동,경상남도 창원시 마산합포구 동성동 168-1,128.5768731,35.20600601
79크리닝,한식,돼지고기 구이/찜,상남동,경상남도 창원시 마산합포구 상남동 124-4,128.5742104,35.2115534
신영푸드용호지점수훠궈,중식,마라탕/훠궈,용호동,경상남도 창원시 성산구 용호동 73-3,128.6805204,35.23009451
도천맛집창원,한식,백반/한정식,중앙동,경상남도 창원시 성산구 중앙동 101-1,128.6752456,35.21929807
원할머니보쌈팔용점,한식,족발/보쌈,팔용동,경상남도 창원시 의창구 팔용동 101,128.6135315,35.25534963
신월진지장분식,기타 간이,김밥/만두/분식,신월동,경상남도 창원시 성산구 신월동 68-1,128.6919613,35.22804655
배떡창원감계점,기타 간이,김밥/만두/분식,북면,경상남도 창원시 의창구 북면 감계리 56,128.5968757,35.30536201
이조본가,한식,백반/한정식,송학동,경상남도 창원시 진해구 송학동 41-8,128.6637176,35.15112433
교촌치킨남양점,기타 간이,치킨,가음동,경상남도 창원시 성산구 가음동 7-2,128.6890153,35.20962945
돈또이직화숯불구이점,한식,돼지고기 구이/찜,소답동,경상남도 창원시 의창구 소답동 119-22,128.6255214,35.26399588
문화마당,기타 간이,김밥/만두/분식,동성동,경상남도 창원시 마산합포구 동성동 56,128.5777956,35.20600161
라온감자탕,한식,국/탕/찌개류,현동,경상남도 창원시 마산합포구 현동 415,128.5542254,35.14921369
청담어전갈비,한식,돼지고기 구이/찜,팔용동,경상남도 창원시 의창구 팔용동 169-10,128.612627,35.25929338
또봉이통닭,기타 간이,치킨,구암동,경상남도 창원시 마산회원구 구암동 86-7,128.5993653,35.24926396
숙이네국밥,한식,국/탕/찌개류,사파동,경상남도 창원시 성산구 사파동 60-9,128.701497,35.22551278
시간과불의맛어화,한식,횟집,용원동,경상남도 창원시 진해구 용원동 1220-5,128.8152222,35.09959411
전우치,기타 간이,치킨,사림동,경상남도 창원시 의창구 사림동 162-7,128.6976593,35.23917331
올레,한식,백반/한정식,봉곡동,경상남도 창원시 의창구 봉곡동 61-9,128.6591224,35.24535664
평화식당,한식,백반/한정식,중앙동,경상남도 창원시 성산구 중앙동 93-1,128.6799048,35.22477964
사랑실은옛날통닭,기타 간이,치킨,산호동,경상남도 창원시 마산합포구 산호동 644,128.5819043,35.20924508
푸라닭창원,기타 간이,치킨,봉곡동,경상남도 창원시 의창구 봉곡동 33-1,128.6501275,35.24452191
한남동매콤이김치찜,한식,국/탕/찌개류,상남동,경상남도 창원시 성산구 상남동 78-3,128.6808174,35.22356661
몽꿀이네한상,한식,백반/한정식,덕산동,경상남도 창원시 진해구 덕산동 75-32,128.7023712,35.14457845
흰돌메휴게소,한식,백반/한정식,남문동,경상남도 창원시 진해구 남문동 1181,128.7722684,35.09937953
충무로38양곱창,한식,곱창 전골/구이,중앙동,경상남도 창원시 성산구 중앙동 98-1,128.6771328,35.22301037
본설렁탕창원,한식,국/탕/찌개류,용호동,경상남도 창원시 성산구 용호동 73-37,128.681348,35.22921549
엠비씨레스토랑,서양식,경양식,상남동,경상남도 창원시 성산구 상남동 20-1,128.6840509,35.22141204
31CM해물칼국수창원해운점,한식,국수/칼국수,해운동,경상남도 창원시 마산합포구 해운동 42-14,128.5629115,35.18017379
소박이,한식,돼지고기 구이/찜,북면,경상남도 창원시 의창구 북면 감계리 267-6,128.5925939,35.2987397
정직유부,일식,기타 일식 음식점,상남동,경상남도 창원시 성산구 상남동 4-6,128.6866131,35.22304712
누구나홀딱반한닭창원,기타 간이,치킨,용호동,경상남도 창원시 성산구 용호동 73-46,128.6800676,35.22849254
바다양푼이동태탕,한식,국/탕/찌개류,이동,경상남도 창원시 진해구 이동 602-15,128.6954638,35.1517846
삼시세콩,한식,백반/한정식,신월동,경상남도 창원시 성산구 신월동 1-5,128.6921534,35.23384153
청록수회센터자은점,한식,횟집,자은동,경상남도 창원시 진해구 자은동 150-2,128.7133102,35.15309609
행복한가득한집,기타 간이,김밥/만두/분식,합성동,경상남도 창원시 마산회원구 합성동 166-36,128.590097,35.24251284
똘이네집,한식,백반/한정식,신월동,경상남도 창원시 성산구 신월동 68-1,128.6919613,35.22804655
박가네찜,한식,백반/한정식,내서읍,경상남도 창원시 마산회원구 내서읍 삼계리 9-3,128.5015235,35.23511497
뚝배기해장국,한식,백반/한정식,상남동,경상남도 창원시 성산구 상남동 69-2,128.6772212,35.21778168
불난통,한식,돼지고기 구이/찜,풍호동,경상남도 창원시 진해구 풍호동 805-1,128.7076464,35.13529014
명인돼지국밥,한식,백반/한정식,북면,경상남도 창원시 의창구 북면 무곡리 99-2,128.5990275,35.3332318
스시아키,일식,일식 회/초밥,내서읍,경상남도 창원시 마산회원구 내서읍 중리 1044-6,128.5090048,35.247307
대가면옥,한식,냉면/밀면,용원동,경상남도 창원시 진해구 용원동 1230-1,128.8179083,35.09947687
반송칼국수,한식,국수/칼국수,신촌동,경상남도 창원시 성산구 신촌동 15-6,128.6268017,35.20756971
교촌치킨진동점,기타 간이,치킨,진동면,경상남도 창원시 마산합포구 진동면 진동리 436-5,128.4863139,35.11829752
쿠바레스토랑,서양식,경양식,상남동,경상남도 창원시 성산구 상남동 23-8,128.681697,35.22103771
가마솥솥뚜껑,한식,횟집,구산면,경상남도 창원시 마산합포구 구산면 반동리 620-1,128.5728319,35.0854678
민이식당,한식,백반/한정식,용호동,경상남도 창원시 성산구 용호동 67-2,128.6788367,35.23502568
한려수도다찌,한식,횟집,내서읍,경상남도 창원시 마산회원구 내서읍 삼계리 31-4,128.5048261,35.23084653
다기야안민점,한식,백반/한정식,안민동,경상남도 창원시 성산구 안민동 72,128.6917635,35.18659161
아빠수제만두,기타 간이,그 외 기타 간이 음식점,해운동,경상남도 창원시 마산합포구 해운동 17-7,128.5586508,35.17845376
본도시락,한식,백반/한정식,해운동,경상남도 창원시 마산합포구 해운동 5-87,128.5599321,35.17958364
조선한치왕용원신항점,한식,백반/한정식,용원동,경상남도 창원시 진해구 용원동 1343-2,128.8154661,35.08772975
들락날락,한식,백반/한정식,신월동,경상남도 창원시 성산구 신월동 12-96,128.693111,35.23147435
아라숯불갈비,한식,돼지고기 구이/찜,가음동,경상남도 창원시 성산구 가음동 21-10,128.698455,35.20766437
그집동태탕,한식,국/탕/찌개류,평안동,경상남도 창원시 진해구 평안동 8-5,128.6591681,35.15041901
신전떡볶이,기타 간이,김밥/만두/분식,완월동,경상남도 창원시 마산합포구 완월동 206-5,128.5601531,35.19739479
구구족마산합포점,한식,족발/보쌈,월남동3가,경상남도 창원시 마산합포구 월남동3가 12-6,128.5603255,35.184116
본우리반상,한식,백반/한정식,명서동,경상남도 창원시 의창구 명서동 212,128.6445101,35.23725051
지코바숯불치킨,기타 간이,치킨,도계동,경상남도 창원시 의창구 도계동 409-4,128.6383659,35.25655526
도깨비주걱,기타 간이,그 외 기타 간이 음식점,이동,경상남도 창원시 진해구 이동 609-10,128.694741,35.15068
송풍,한식,백반/한정식,도계동,경상남도 창원시 의창구 도계동 422-7,128.6380919,35.25524065
국민떡볶이,기타 간이,김밥/만두/분식,자은동,경상남도 창원시 진해구 자은동 834-5,128.7078807,35.1471515
딥스식당,한식,백반/한정식,석동,경상남도 창원시 진해구 석동 83-1,128.7019868,35.15092669
평화김해뒷고기,한식,돼지고기 구이/찜,상남동,경상남도 창원시 성산구 상남동 14-4,128.6846343,35.22286903
백제령삼계탕,한식,닭/오리고기 구이/찜,중성동,경상남도 창원시 마산합포구 중성동 25-3,128.5737212,35.20914892
푸라닭,기타 간이,치킨,상남동,경상남도 창원시 성산구 상남동 77-2,128.6818024,35.22312839
해뜨는집,한식,백반/한정식,봉암동,경상남도 창원시 마산회원구 봉암동 660-207,128.6000508,35.21552054
순살만공격마산,기타 간이,치킨,양덕동,경상남도 창원시 마산회원구 양덕동 89-25,128.5839454,35.23659332
은혜분식,기타 간이,김밥/만두/분식,화천동,경상남도 창원시 진해구 화천동 49-2,128.6639851,35.15162766
자금성,중식,중국집,천선동,경상남도 창원시 성산구 천선동 1168-7,128.693158,35.18530362
고집,한식,돼지고기 구이/찜,도계동,경상남도 창원시 의창구 도계동 327-11,128.6368702,35.26061949
오동들깨칼국수,한식,국수/칼국수,오동동,경상남도 창원시 마산합포구 오동동 18-50,128.5804846,35.20574537
푸드투제이,한식,백반/한정식,산호동,경상남도 창원시 마산합포구 산호동 31-47,128.5818773,35.21776364
행복한찜닭,한식,닭/오리고기 구이/찜,중앙동,경상남도 창원시 성산구 중앙동 100-2,128.6763992,35.22065277
미니,한식,백반/한정식,오동동,경상남도 창원시 마산합포구 오동동 146-13,128.5794435,35.2076163
호랑이집밥,한식,백반/한정식,상남동,경상남도 창원시 성산구 상남동 76-3,128.6807705,35.22189025
봉식이갈비,한식,돼지고기 구이/찜,북면,경상남도 창원시 의창구 북면 외감리 263-4,128.6040566,35.29801596
